,title,type,link
546,Rock the Joint!,Compilation,https://rateyourmusic.com/release/comp/bill-haley-and-his-comets/rock-the-joint/
547,Cumberland Gap / Love Is Strange,Single,https://rateyourmusic.com/release/single/lonnie-donegan-and-his-skiffle-group/cumberland-gap-love-is-strange/
548,Here's Little Richard,EP,https://rateyourmusic.com/release/ep/little-richard/heres-little-richard-1/
549,Here's Little Richard,EP,https://rateyourmusic.com/release/ep/little-richard/heres-little-richard-2/
550,Here's Little Richard,EP,https://rateyourmusic.com/release/ep/little-richard/heres-little-richard/
551,"Forty Cups of Coffee / Hook, Line and Sinker",Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/forty-cups-of-coffee-hook-line-and-sinker/
552,Sittin' in the Balcony / Dark Lonely Street,Single,https://rateyourmusic.com/release/single/eddie-cochran/sittin-in-the-balcony-dark-lonely-street/
553,Here's Little Richard,Album,https://rateyourmusic.com/release/album/little-richard/heres-little-richard/
554,Gene Vincent and The Blue Caps,Album,https://rateyourmusic.com/release/album/gene-vincent/gene-vincent-and-the-blue-caps/
555,Whole Lot of Shakin' Going On / It'll Be Me,Single,https://rateyourmusic.com/release/single/jerry-lee-lewis/whole-lot-of-shakin-going-on-itll-be-me/
556,I'm Moving On / Big Jay Shuffle,Single,https://rateyourmusic.com/release/single/boyd-bennett-and-his-rockets/im-moving-on-big-jay-shuffle/
557,When You Decide / Nobody's Woman,Single,https://rateyourmusic.com/release/single/charlie-feathers/when-you-decide-nobodys-woman/
558,Sweet and Easy to Love / Devil Doll,Single,https://rateyourmusic.com/release/single/roy-orbison-and-the-roses/sweet-and-easy-to-love-devil-doll/
559,I Need Your Lovin' / Born to Sing the Blues,Single,https://rateyourmusic.com/release/single/conway_twitty/i_need_your_lovin___born_to_sing_the_blues/
560,All Shook Up / That's When Your Heartaches Begin,Single,https://rateyourmusic.com/release/single/elvis-presley/all-shook-up-thats-when-your-heartaches-begin/
561,"B-I-Bickey-Bi, Bo-Bo-Go / Five Days, Five Days",Single,https://rateyourmusic.com/release/single/gene-vincent-and-his-blue-caps/b-i-bickey-bi-bo-bo-go-five-days-five-days/
562,Forty Cups of Coffee / Choo Choo Ch'Boogie,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/forty-cups-of-coffee-choo-choo-chboogie/
563,Bop Bop Baby / Don't Need Your Lovin' Baby,Single,https://rateyourmusic.com/release/single/wade-and-dick/bop-bop-baby-dont-need-your-lovin-baby/
564,Jim Dandy Got Married / The Game of Love (A-One and A-Two),Single,https://rateyourmusic.com/release/single/lavern-baker/jim-dandy-got-married-the-game-of-love-a-one-and-a-two/
565,Hey! Bo-Diddley / Mona,Single,https://rateyourmusic.com/release/single/bo-diddley/hey-bo-diddley-mona/
566,Loco-Motion / Brazilian Hobo,Single,https://rateyourmusic.com/release/single/joe-fingers-carr/loco-motion-brazilian-hobo/
567,Blue Moon Baby / Suzanne My Love,Single,https://rateyourmusic.com/release/single/dave-diddlie-day/blue-moon-baby-suzanne-my-love/
568,Live It Up / Real Rock Drive,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/live-it-up-real-rock-drive/
569,Let the Four Winds Blow / Diddy-Y-Diddy-O,Single,https://rateyourmusic.com/release/single/roy-brown/let-the-four-winds-blow-diddy-y-diddy-o/
570,Big Fool / Flame Of Love,Single,https://rateyourmusic.com/release/single/ronnie_self/big_fool___flame_of_love/
571,Kit 'n' Kaboodle / Takes Two,Single,https://rateyourmusic.com/release/single/bonnie-lou/kit-n-kaboodle-takes-two/
572,Let Me Explain / Don'a Wan'a,Single,https://rateyourmusic.com/release/single/wanda-jackson/let-me-explain-dona-wana/
573,Hot Shot / I'm Old Enough (To Love You Now),Single,https://rateyourmusic.com/release/single/ronnie_pearson/hot_shot___im_old_enough__to_love_you_now_/
574,Fire / Ella Mae,Single,https://rateyourmusic.com/release/single/louis-jordan/fire-ella-mae/
575,Fabulous / Just Lookin',Single,https://rateyourmusic.com/release/single/charlie-gracie/fabulous-just-lookin/
576,Too Much Alike / When You Come Around,Single,https://rateyourmusic.com/release/single/charlie_feathers/too_much_alike___when_you_come_around/
577,"Baby, She's Gone / You Can Bet Your Bottom Dollar",Single,https://rateyourmusic.com/release/single/jack-scott/baby-shes-gone-you-can-bet-your-bottom-dollar/
578,Sittin' on Top / Out to Win Your Heart,Single,https://rateyourmusic.com/release/single/curtis_gordon/sittin_on_top___out_to_win_your_heart/
579,Rock Your Little Baby to Sleep / Don't Make Me Cry,Single,https://rateyourmusic.com/release/single/lieutenant-buddy-knox-with-the-rhythm-orchids/rock-your-little-baby-to-sleep-dont-make-me-cry/
580,Love Gone / No Chance,Single,https://rateyourmusic.com/release/single/ramon_maupin/love_gone___no_chance/
581,Hypnotized / Drifting Away From You,Single,https://rateyourmusic.com/release/single/the-drifters/hypnotized-drifting-away-from-you/
582,The Wolf Pack / The Spell,Single,https://rateyourmusic.com/release/single/kid_thomas_f1/the_wolf_pack___the_spell/
583,I Dreamed I Was Elvis / Curfew Cops,Single,https://rateyourmusic.com/release/single/sonny-cole-and-the-rhythm-roamers/i-dreamed-i-was-elvis-curfew-cops/
584,"Jenny, Jenny / Miss Ann",Single,https://rateyourmusic.com/release/single/little-richard/jenny-jenny-miss-ann/
585,Short Fat Fannie / High School Dance,Single,https://rateyourmusic.com/release/single/larry-williams/short-fat-fannie-high-school-dance/
586,So Young / Hoy Hoy,Single,https://rateyourmusic.com/release/single/clyde-stacy-and-the-nitecaps/so-young-hoy-hoy/
587,After School Session,EP,https://rateyourmusic.com/release/ep/chuck-berry/after-school-session/
588,Ricky,EP,https://rateyourmusic.com/release/ep/ricky/ricky/
589,Killer / Tiger,Single,https://rateyourmusic.com/release/single/sparkle-moore/killer-tiger/
590,Pat,Album,https://rateyourmusic.com/release/album/pat-boone/pat/
591,After School Session,Album,https://rateyourmusic.com/release/album/chuck-berry/after-school-session/
592,Susie-Q / Don't Treat Me This Way,Single,https://rateyourmusic.com/release/single/dale-hawkins/susie-q-dont-treat-me-this-way/
593,Someone to Love Me / Stood Up Blues,Single,https://rateyourmusic.com/release/single/custer_bottoms/someone_to_love_me___stood_up_blues/
594,"Hop, Skip and Jump / Young Heart",Single,https://rateyourmusic.com/release/single/the-collins-kids/hop-skip-and-jump-young-heart/
595,Mean When I'm Mad / One Kiss,Single,https://rateyourmusic.com/release/single/eddie-cochran/mean-when-im-mad-one-kiss/
596,So Long I'm Gone / Miss Froggie,Single,https://rateyourmusic.com/release/single/warren-smith/so-long-im-gone-miss-froggie/
597,Big Boy / Put the Chain on the Door,Single,https://rateyourmusic.com/release/single/boyd-bennett-and-his-rockets/big-boy-put-the-chain-on-the-door/
598,Born to Love One Woman / Let Me Tell You About Love,Single,https://rateyourmusic.com/release/single/ric-cartey/born-to-love-one-woman-let-me-tell-you-about-love/
599,Eager Beaver Baby / Touch Me,Single,https://rateyourmusic.com/release/single/johnny-burnette/eager-beaver-baby-touch-me/
600,(You Hit the Wrong Note) Billy Goat / Rockin' Rollin' Rover,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/_you-hit-the-wrong-note-billy-goat-rockin-rollin-rover/
601,Dynamite / Love You 'Till I Die,Single,https://rateyourmusic.com/release/single/brenda-lee/dynamite-love-you-till-i-die/
602,That'll Be the Day / I'm Lookin' for Someone to Love,Single,https://rateyourmusic.com/release/single/the-crickets/thatll-be-the-day-im-lookin-for-someone-to-love/
603,My Lovin' Baby / Love Charms,Single,https://rateyourmusic.com/release/single/ray-stanley/my-lovin-baby-love-charms/
604,Cool Shake / Jitterbug Mary,Single,https://rateyourmusic.com/release/single/the-del-vikings/cool-shake-jitterbug-mary/
605,The Cow Jumped Over the Moon / Angels Cried,Single,https://rateyourmusic.com/release/single/the-isley-brothers/the-cow-jumped-over-the-moon-angels-cried/
606,Cool Off Baby / Almost,Single,https://rateyourmusic.com/release/single/billy-barrix/cool-off-baby-almost/
607,Oh Baby Doll / La Juanda,Single,https://rateyourmusic.com/release/single/chuck-berry/oh-baby-doll-la-juanda/
608,"Greenback Dollar, Watch and Chain / Foolish Heart",Single,https://rateyourmusic.com/release/single/ray_harris/greenback_dollar__watch_and_chain___foolish_heart/
609,Million Dollar Baby / Talk to Me Something,Single,https://rateyourmusic.com/release/single/bobby-darin/million-dollar-baby-talk-to-me-something/
610,Now Stop / Just Whistle or Call,Single,https://rateyourmusic.com/release/single/martha-carson/now-stop-just-whistle-or-call/
611,I’ll Be Gentle / Say So,Single,https://rateyourmusic.com/release/single/mac-curtis/i’ll-be-gentle-say-so/
612,Ten Little Women / Hypnotized,Single,https://rateyourmusic.com/release/single/terry-noland/ten-little-women-hypnotized/
613,I'll Be True / How Wrong Was I,Single,https://rateyourmusic.com/release/single/jackie-deshannon/ill-be-true-how-wrong-was-i/
614,Dandy Lion / I Must Have Your Lovin'!,Single,https://rateyourmusic.com/release/single/gene_nash/dandy_lion___i_must_have_your_lovin_/
615,"Doggone, Longgone Blues / Stamps",Single,https://rateyourmusic.com/release/single/bobby_bobo/doggone__longgone_blues___stamps/
616,(Let Me Be Your) Teddy Bear / Loving You,Single,https://rateyourmusic.com/release/single/elvis-presley/_let-me-be-your-teddy-bear-loving-you/
617,King Kong / Sadie Green,Single,https://rateyourmusic.com/release/single/big-t-tyler/king-kong-sadie-green/
618,"Words of Love / Mailman, Bring Me No More Blues",Single,https://rateyourmusic.com/release/single/buddy-holly/words-of-love-mailman-bring-me-no-more-blues/
619,Come Back and Love Me / I'm Wise to You Now,Single,https://rateyourmusic.com/release/single/judy-tolbert/come-back-and-love-me-im-wise-to-you-now/
620,I Love You So / Let's Get Wild,Single,https://rateyourmusic.com/release/single/rudy-grayzell/i-love-you-so-lets-get-wild/
621,Shake It Up / Maybe Baby,Single,https://rateyourmusic.com/release/single/conway-twitty/shake-it-up-maybe-baby/
622,Drive In Show / Am I Blue,Single,https://rateyourmusic.com/release/single/eddie-cochran/drive-in-show-am-i-blue/
623,Lonely Street / Flamingo Girl,Single,https://rateyourmusic.com/release/single/lennie_lacour/lonely_street___flamingo_girl/
624,"Knock Down, Drag Out / Wishing",Single,https://rateyourmusic.com/release/single/buford_peek/knock_down__drag_out___wishing/
625,Bip Bop Bip / Paper Dollar,Single,https://rateyourmusic.com/release/single/pretty-boy/bip-bop-bip-paper-dollar/
626,Whispering Bells / Don't Be a Fool,Single,https://rateyourmusic.com/release/single/the-dell-vikings/whispering-bells-dont-be-a-fool/
627,White Silver Sands / Stars Fell on Alabama,Single,https://rateyourmusic.com/release/single/don-rondo/white-silver-sands-stars-fell-on-alabama/
628,Start Movin' (In My Direction) / Green  Corn (Come Along Charlie),Single,https://rateyourmusic.com/release/single/terry_dene/start_movin__in_my_direction____green__corn__come_along_charlie_/
629,Love and Kisses / I'll Never Be Free,Single,https://rateyourmusic.com/release/single/janis-martin/love-and-kisses-ill-never-be-free/
630,Ramrod / Caravan,Single,https://rateyourmusic.com/release/single/duane-eddy-and-his-rock-a-billys/ramrod-caravan/
631,"Loving You, Vol. I",EP,https://rateyourmusic.com/release/ep/elvis-presley/loving-you-vol-i/
632,"Loving You, Vol. II",EP,https://rateyourmusic.com/release/ep/elvis-presley/loving-you-vol-ii/
633,"Loving You, Vol. III",EP,https://rateyourmusic.com/release/ep/elvis-presley/loving-you-vol-iii/
634,(You Hit the Wrong Note) Billy Goat / I'm Still Alive (The Chicken Song),Single,https://rateyourmusic.com/release/single/johnny-okeefe/_you-hit-the-wrong-note-billy-goat-im-still-alive-the-chicken-song/
635,Loving You,Album,https://rateyourmusic.com/release/album/elvis-presley/loving-you/
636,I'm Walkin' / I'm Gonna Sit Right Down and Write Myself a Letter,Single,https://rateyourmusic.com/release/single/larry-storch/im-walkin-im-gonna-sit-right-down-and-write-myself-a-letter/
637,Lotta Lovin' / Wear My Ring,Single,https://rateyourmusic.com/release/single/gene-vincent/lotta-lovin-wear-my-ring/
638,Am I Blue / Drive in Show,Single,https://rateyourmusic.com/release/single/eddie-cochran/am-i-blue-drive-in-show/
639,I Love You So Much it Hurts / Wanderin' Eyes,Single,https://rateyourmusic.com/release/single/charlie-gracie/i-love-you-so-much-it-hurts-wanderin-eyes/
640,"Honey, Let's Go (To a Rock and Roll Show) / Your Love",Single,https://rateyourmusic.com/release/single/johnny-powers/honey-lets-go-to-a-rock-and-roll-show-your-love/
641,Little Bitty Pretty One / When the Swallows Come Back to Capistrano,Single,https://rateyourmusic.com/release/single/bobby-day-and-the-satellites/little-bitty-pretty-one-when-the-swallows-come-back-to-capistrano/
642,Paralyzed / When My Blue Moon Turns to Gold Again,Single,https://rateyourmusic.com/release/single/elvis-presley/paralyzed-when-my-blue-moon-turns-to-gold-again/
643,I've Got A Love  / Lovin' Honey,Single,https://rateyourmusic.com/release/single/gene-morris/ive-got-a-love-lovin-honey/
644,Leavin' It All Up to You / Jelly Bean,Single,https://rateyourmusic.com/release/single/don-and-dewey/leavin-it-all-up-to-you-jelly-bean/
645,"Water, Water / A Handful of Songs",Single,https://rateyourmusic.com/release/single/tommy-steele-and-the-steelmen/water-water-a-handful-of-songs/
646,The Dipsy Doodle / Miss You,Single,https://rateyourmusic.com/release/single/bill-haley-and-his-comets/the-dipsy-doodle-miss-you/
647,Cool Love / Did You Miss Me?,Single,https://rateyourmusic.com/release/single/wanda-jackson/cool-love-did-you-miss-me/
648,Hula Love / Devil Woman,Single,https://rateyourmusic.com/release/single/buddy-knox/hula-love-devil-woman/
649,Rockin' the Oldies!,Album,https://rateyourmusic.com/release/album/bill-haley-and-his-comets/rockin-the-oldies/
650,Blue Blue Day / Too Soon to Know,Single,https://rateyourmusic.com/release/single/don_gibson/blue_blue_day___too_soon_to_know/
651,Mellow Down Easy / My Babe,Single,https://rateyourmusic.com/release/single/ric-cartey/mellow-down-easy-my-babe/
652,One Teenager to Another / Ain't That Love,Single,https://rateyourmusic.com/release/single/brenda-lee/one-teenager-to-another-aint-that-love/
653,Just for You,EP,https://rateyourmusic.com/release/ep/elvis-presley/just-for-you/
654,Treat Me Right / Don't You Know,Single,https://rateyourmusic.com/release/single/kenny_parchman/treat_me_right___dont_you_know/
655,"Yes, I'm Glad / A Spare Man",Single,https://rateyourmusic.com/release/single/priscilla-bowman/yes-im-glad-a-spare-man/
656,Teacher's Pet / Shy Guy,Single,https://rateyourmusic.com/release/single/frankie-avalon/teachers-pet-shy-guy/
657,Patience Baby / Can't Face Life Alone,Single,https://rateyourmusic.com/release/single/eddie_collins/patience_baby___cant_face_life_alone/
658,Terry (You're Askin' too Much) / I'm Countin' on You,Single,https://rateyourmusic.com/release/single/ray_vernon/terry__youre_askin_too_much____im_countin_on_you/
659,Rock & Roll Music / Blue Feeling,Single,https://rateyourmusic.com/release/single/chuck-berry/rock-and-roll-music-blue-feeling/
660,Forever Yours / That's Right,Single,https://rateyourmusic.com/release/single/carl-perkins/forever-yours-thats-right/
661,Rock Boppin' Baby / More Than Yesterday,Single,https://rateyourmusic.com/release/single/ed-bruce/rock-boppin-baby-more-than-yesterday/
662,Love My Baby / One Broken Heart,Single,https://rateyourmusic.com/release/single/hayden_thompson/love_my_baby___one_broken_heart/
663,Raunchy / The Midnite Man,Single,https://rateyourmusic.com/release/single/bill-justis-and-his-orchestra/raunchy-the-midnite-man/
664,Little Bitty Pretty One / I Hope You Won't Hold It Against Me,Single,https://rateyourmusic.com/release/single/thurston-harris-and-the-sharps/little-bitty-pretty-one-i-hope-you-wont-hold-it-against-me/
665,Black Slacks / Boppin' Rock Boogie,Single,https://rateyourmusic.com/release/single/joe-bennett-and-the-sparkletones/black-slacks-boppin-rock-boogie/
666,Be My Girl / You Shouldn't Do That,Single,https://rateyourmusic.com/release/single/jim-dale/be-my-girl-you-shouldnt-do-that/
667,Chicken House / I've Learned,Single,https://rateyourmusic.com/release/single/dave_rich_f1/chicken_house___ive_learned/
668,Keep A Knockin' / Can't Believe You Wanna Leave,Single,https://rateyourmusic.com/release/single/little-richard/keep-a-knockin-cant-believe-you-wanna-leave/
669,"""Hey""...High School Baby! / Spin the Bottle",Single,https://rateyourmusic.com/release/single/benny-joy/hey_high-school-baby-spin-the-bottle/
